"","X1","X2","X3","X4","X5","X6","Disc","Time","Run","State_Dims","Action_Dims","Method"
"18",0.602140375413001,0.677398961899802,NA,NA,NA,NA,0.862213503049385,18,1,1,1,"LDAS"
"19",0.900338454172015,0.392160519422963,NA,NA,NA,NA,0.815258321495121,19,1,1,1,"LDAS"
"20",0.74864061223343,0.414104837527499,NA,NA,NA,NA,0.911677104700908,20,1,1,1,"LDAS"
"21",0.392714265733957,0.256600224016234,NA,NA,NA,NA,0.867443245852532,21,1,1,1,"LDAS"
"22",0.415510247694328,0.687500336043537,NA,NA,NA,NA,0.829362450206012,22,1,1,1,"LDAS"
"23",0.904712802730501,0.0473936680462211,NA,NA,NA,NA,0.764063455727223,23,1,1,1,"LDAS"
"24",0.309984021354467,0.775138926761225,NA,NA,NA,NA,0.776416069807984,24,1,1,1,"LDAS"
"25",0.89316312619485,0.768298086874187,NA,NA,NA,NA,0.645539715147061,25,1,1,1,"LDAS"
"26",0.813780665863305,0.318548663122579,NA,NA,NA,NA,0.777567673956337,26,1,1,1,"LDAS"
"27",0.869346618186682,0.531453146995977,NA,NA,NA,NA,0.963865362577576,27,1,1,1,"LDAS"
"28",0.55396519205533,0.170987481320277,NA,NA,NA,NA,0.875993256232825,28,1,1,1,"LDAS"
"29",0.999836271163076,0.637182640075684,NA,NA,NA,NA,0.865848243582521,29,1,1,1,"LDAS"
"30",0.743230347754434,0.0527291598953307,NA,NA,NA,NA,0.89835644856983,30,1,1,1,"LDAS"
"31",0.289591216249391,0.376416459515691,NA,NA,NA,NA,0.868924833598892,31,1,1,1,"LDAS"
"32",0.56413222849369,0.920971519477665,NA,NA,NA,NA,0.861768609201266,32,1,1,1,"LDAS"
"33",0.724277857225388,0.706452274763957,NA,NA,NA,NA,0.934636866646067,33,1,1,1,"LDAS"
"34",0.489649951225147,0.376291013253853,NA,NA,NA,NA,0.950032726150925,34,1,1,1,"LDAS"
"35",0.275484204059467,0.184064798591658,NA,NA,NA,NA,0.934325852102537,35,1,1,1,"LDAS"
"36",0.465347739635035,0.904730620026588,NA,NA,NA,NA,1.10273992571965,36,1,1,1,"LDAS"
"37",0.554127358365804,0.609228620702401,NA,NA,NA,NA,1.20335065428198,37,1,1,1,"LDAS"
"38",0.444406803697348,0.155174621079117,NA,NA,NA,NA,1.34055080253796,38,1,1,1,"LDAS"
"39",0.846183150308207,0.0856938760951161,NA,NA,NA,NA,1.56761865997434,39,1,1,1,"LDAS"
"40",0.134695515036583,0.485876459093764,NA,NA,NA,NA,1.54308378841946,40,1,1,1,"LDAS"
"41",0.827733131591231,0.9556355724819,NA,NA,NA,NA,1.45267080930055,41,1,1,1,"LDAS"
"42",0.122186666121706,0.725697432946414,NA,NA,NA,NA,1.43049390375978,42,1,1,1,"LDAS"
"43",0.498528404859826,0.662164034951478,NA,NA,NA,NA,1.53536389449812,43,1,1,1,"LDAS"
"44",0.133687405614182,0.0548528766483068,NA,NA,NA,NA,1.66282825618375,44,1,1,1,"LDAS"
"45",0.367935410700738,0.444277295308188,NA,NA,NA,NA,1.64222711215345,45,1,1,1,"LDAS"
"46",0.188294701976702,0.394677403219044,NA,NA,NA,NA,1.64720427912627,46,1,1,1,"LDAS"
"47",0.966739224968478,0.232398947166279,NA,NA,NA,NA,1.67925534285567,47,1,1,1,"LDAS"
"48",0.501959295943379,0.551487221451476,NA,NA,NA,NA,1.76824380901077,48,1,1,1,"LDAS"
"49",0.148160864366218,0.982779907226562,NA,NA,NA,NA,1.66311658251739,49,1,1,1,"LDAS"
"50",0.601363882189617,0.0491401940342039,NA,NA,NA,NA,1.64906185712685,50,1,1,1,"LDAS"
"51",0.151665399549529,0.55400124338828,NA,NA,NA,NA,1.79882964230613,51,1,1,1,"LDAS"
"52",0.764786784769967,0.49654845248349,NA,NA,NA,NA,1.87632725212205,52,1,1,1,"LDAS"
"53",0.578001456568018,0.110505892360583,NA,NA,NA,NA,2.0523129222159,53,1,1,1,"LDAS"
"54",0.667415082687512,0.581926540635526,NA,NA,NA,NA,2.03087997452587,54,1,1,1,"LDAS"
"55",0.233792337356135,0.461860760882497,NA,NA,NA,NA,2.0397872018781,55,1,1,1,"LDAS"
"56",0.820853843586519,0.689740250051022,NA,NA,NA,NA,2.0310622388073,56,1,1,1,"LDAS"
"57",0.696903154021129,0.101490257842466,NA,NA,NA,NA,2.09583349569041,57,1,1,1,"LDAS"
"58",0.69192237756215,0.377397105166689,NA,NA,NA,NA,2.15722986529299,58,1,1,1,"LDAS"
"59",0.124010821338743,0.352385026471689,NA,NA,NA,NA,2.18463459274861,59,1,1,1,"LDAS"
"60",0.857974447309971,0.436130557045341,NA,NA,NA,NA,2.28270389011403,60,1,1,1,"LDAS"
"61",0.505389974685386,0.996819584328681,NA,NA,NA,NA,2.26022097677159,61,1,1,1,"LDAS"
"62",0.320562201086432,0.636816967442632,NA,NA,NA,NA,2.20252814187651,62,1,1,1,"LDAS"
"63",0.319934767205268,0.924676179584116,NA,NA,NA,NA,2.18851311042123,63,1,1,1,"LDAS"
"64",0.871399304596707,0.623763494029641,NA,NA,NA,NA,2.09956762212668,64,1,1,1,"LDAS"
"65",0.884468198753893,0.703052572837099,NA,NA,NA,NA,2.26641253378681,65,1,1,1,"LDAS"
"66",0.0931342786643654,0.820622015813366,NA,NA,NA,NA,2.21479690125471,66,1,1,1,"LDAS"
"67",0.473193226149306,0.745820649830624,NA,NA,NA,NA,2.21972027389977,67,1,1,1,"LDAS"
"68",0.799377710092813,0.888496632153168,NA,NA,NA,NA,2.24093943628517,68,1,1,1,"LDAS"
"69",0.435131196165457,0.818532682558522,NA,NA,NA,NA,2.22741874404187,69,1,1,1,"LDAS"
"70",0.0881989311892539,0.165161345688626,NA,NA,NA,NA,2.21825705523802,70,1,1,1,"LDAS"
"71",0.337497686268762,0.0828711151368916,NA,NA,NA,NA,2.19535760175975,71,1,1,1,"LDAS"
"72",0.621318321209401,0.457302643753588,NA,NA,NA,NA,2.17927719227123,72,1,1,1,"LDAS"
"73",0.67138047888875,0.217985221020877,NA,NA,NA,NA,2.16252763493819,73,1,1,1,"LDAS"
"74",0.203429266577587,0.0819061171971261,NA,NA,NA,NA,2.1518489840696,74,1,1,1,"LDAS"
"75",0.370065330294892,0.35344182343781,NA,NA,NA,NA,2.1718106025266,75,1,1,1,"LDAS"
"76",0.804932228988037,0.012211252072826,NA,NA,NA,NA,2.1652751943895,76,1,1,1,"LDAS"
"77",0.114946818910539,0.933093513758853,NA,NA,NA,NA,2.15201984855838,77,1,1,1,"LDAS"
"78",0.104582741856575,0.424335312029347,NA,NA,NA,NA,2.15900649047078,78,1,1,1,"LDAS"
"79",0.541734733385965,0.0678821114599705,NA,NA,NA,NA,2.23453254048732,79,1,1,1,"LDAS"
"80",0.941400583134964,0.838461813120171,NA,NA,NA,NA,2.12801162362641,80,1,1,1,"LDAS"
"81",0.0480101620778441,0.585967331727967,NA,NA,NA,NA,2.11648321550791,81,1,1,1,"LDAS"
"82",0.780992478132248,0.248125403352082,NA,NA,NA,NA,1.97599006486747,82,1,1,1,"LDAS"
"83",0.321208921959624,0.522135487688705,NA,NA,NA,NA,1.95738519723383,83,1,1,1,"LDAS"
"84",0.696573294233531,0.882812268264592,NA,NA,NA,NA,1.91678978403411,84,1,1,1,"LDAS"
"85",0.53111918317154,0.293713467359543,NA,NA,NA,NA,1.89002883431594,85,1,1,1,"LDAS"
"86",0.073248375672847,0.980950054876506,NA,NA,NA,NA,1.92353854187094,86,1,1,1,"LDAS"
"87",0.0407470494974405,0.692943901918828,NA,NA,NA,NA,1.89928853750389,87,1,1,1,"LDAS"
"88",0.878579439362511,0.27631577376835,NA,NA,NA,NA,1.70265670188712,88,1,1,1,"LDAS"
"89",0.884046832798049,0.991418784182519,NA,NA,NA,NA,1.70620741883661,89,1,1,1,"LDAS"
"90",0.233020601561293,0.718274772563949,NA,NA,NA,NA,1.67052107561525,90,1,1,1,"LDAS"
"91",0.927027745638043,0.32134369953908,NA,NA,NA,NA,1.67418757629782,91,1,1,1,"LDAS"
"92",0.803841090761125,0.735330379171297,NA,NA,NA,NA,1.75941304498215,92,1,1,1,"LDAS"
"93",0.55766136944294,0.49888637785241,NA,NA,NA,NA,1.72285807131692,93,1,1,1,"LDAS"
"94",0.819689429597929,0.839024399476126,NA,NA,NA,NA,1.84137507464205,94,1,1,1,"LDAS"
"95",0.395410813391209,0.586785241892561,NA,NA,NA,NA,1.83289789636623,95,1,1,1,"LDAS"
"96",0.399966888362542,0.514008913818747,NA,NA,NA,NA,1.90675189680453,96,1,1,1,"LDAS"
"97",0.182396014453843,0.774028198957443,NA,NA,NA,NA,1.88030281824078,97,1,1,1,"LDAS"
"98",0.427549998741597,0.456319881534204,NA,NA,NA,NA,1.94990176891484,98,1,1,1,"LDAS"
"99",0.971118843648583,0.476925871403888,NA,NA,NA,NA,1.98924406302157,99,1,1,1,"LDAS"
"100",0.857509203255177,0.352154288044199,NA,NA,NA,NA,2.03218908224499,100,1,1,1,"LDAS"
"101",0.256527854129672,0.385963979642838,NA,NA,NA,NA,0,0,2,1,1,"LDAS"
"102",0.83282194333151,0.944260535459965,NA,NA,NA,NA,0,2,2,1,1,"LDAS"
"103",0.330398120684549,0.793744748760015,NA,NA,NA,NA,0.340720033834175,3,2,1,1,"LDAS"
"104",0.412620148155838,0.162523399969563,NA,NA,NA,NA,0.575591542748312,4,2,1,1,"LDAS"
"105",0.943971879780293,0.320209974724799,NA,NA,NA,NA,0.553123317956884,5,2,1,1,"LDAS"
"106",0.302257123403251,0.00825098815746605,NA,NA,NA,NA,0.896469600077462,6,2,1,1,"LDAS"
"107",0.909044808475301,0.655391993863508,NA,NA,NA,NA,0.589307116961424,7,2,1,1,"LDAS"
"108",0.3184418391902,0.972572361050174,NA,NA,NA,NA,0.908368413075401,8,2,1,1,"LDAS"
"109",0.867709377314895,0.189895366948098,NA,NA,NA,NA,1.08905663249028,9,2,1,1,"LDAS"
"110",0.355654953513294,0.63836022343114,NA,NA,NA,NA,1.16220486217258,10,2,1,1,"LDAS"
"111",0.930624239146709,0.0542026360742748,NA,NA,NA,NA,1.19851246815048,11,2,1,1,"LDAS"
"112",0.637706310488284,0.445036181783304,NA,NA,NA,NA,1.25262227723023,12,2,1,1,"LDAS"
"113",0.674362289253622,0.724271773662418,NA,NA,NA,NA,1.02489003405791,13,2,1,1,"LDAS"
"114",0.407557510072365,0.480611531460658,NA,NA,NA,NA,0.959036433209363,14,2,1,1,"LDAS"
"115",0.894782763207331,0.444399784853682,NA,NA,NA,NA,1.04964209969305,15,2,1,1,"LDAS"
"116",0.00547592574730515,0.197189183974639,NA,NA,NA,NA,1.27793562356938,16,2,1,1,"LDAS"
"117",0.986550680827349,0.823233144056052,NA,NA,NA,NA,1.17459563516351,17,2,1,1,"LDAS"
"118",0.159969633445144,0.897961148457602,NA,NA,NA,NA,1.14167369920796,18,2,1,1,"LDAS"
"119",0.50783658423461,0.331048064097762,NA,NA,NA,NA,1.11011191644436,19,2,1,1,"LDAS"
"120",0.651715289801359,0.162527124233544,NA,NA,NA,NA,1.08452492138443,20,2,1,1,"LDAS"
"121",0.76596938027069,0.597580841673538,NA,NA,NA,NA,1.09557414030761,21,2,1,1,"LDAS"
"122",0.605164004024118,0.839103153044358,NA,NA,NA,NA,1.13299033529217,22,2,1,1,"LDAS"
"123",0.16579994536005,0.136452287038788,NA,NA,NA,NA,0.658512619266403,23,2,1,1,"LDAS"
"124",0.575919362483546,0.243191364152357,NA,NA,NA,NA,0.81493919242205,24,2,1,1,"LDAS"
"125",0.28391573484987,0.229931161437184,NA,NA,NA,NA,0.764488513881958,25,2,1,1,"LDAS"
"126",0.276268986519426,0.531752353137359,NA,NA,NA,NA,0.805478454464317,26,2,1,1,"LDAS"
"127",0.832899952307343,0.7774563456662,NA,NA,NA,NA,0.687693340354158,27,2,1,1,"LDAS"
"128",0.456330488203093,0.881107415003702,NA,NA,NA,NA,0.674469241885425,28,2,1,1,"LDAS"
"129",0.857443659333512,0.373784332234412,NA,NA,NA,NA,0.972814485175757,29,2,1,1,"LDAS"
"130",0.622473926283419,0.0445109832324088,NA,NA,NA,NA,1.00032885462847,30,2,1,1,"LDAS"
"131",0.482358530629426,0.711187232682481,NA,NA,NA,NA,0.981634152271967,31,2,1,1,"LDAS"
"132",0.319814086891711,0.136999485945329,NA,NA,NA,NA,1.16948012650699,32,2,1,1,"LDAS"
"133",0.0871906734537333,0.684879421420395,NA,NA,NA,NA,1.28592286057184,33,2,1,1,"LDAS"
"134",0.743518454255536,0.292383307987824,NA,NA,NA,NA,1.2628310687287,34,2,1,1,"LDAS"
"135",0.254460887052119,0.838048212764785,NA,NA,NA,NA,1.35305535476722,35,2,1,1,"LDAS"
"136",0.71387850237079,0.907358086133376,NA,NA,NA,NA,1.35003244113584,36,2,1,1,"LDAS"
"137",0.513046250212938,0.569654266281053,NA,NA,NA,NA,1.33030128152828,37,2,1,1,"LDAS"
"138",0.622377669205889,0.323590957723558,NA,NA,NA,NA,1.40653046176656,38,2,1,1,"LDAS"
"139",0.619826924754307,0.974392471300438,NA,NA,NA,NA,1.40463196974032,39,2,1,1,"LDAS"
"140",0.677759651560336,0.570378730237484,NA,NA,NA,NA,1.47557921272978,40,2,1,1,"LDAS"
"141",0.224377368576825,0.727338919114321,NA,NA,NA,NA,1.24496131523381,41,2,1,1,"LDAS"
"142",0.245795878814533,0.0713746874351054,NA,NA,NA,NA,1.2960575815988,42,2,1,1,"LDAS"
"143",0.402165637584403,0.581948555471376,NA,NA,NA,NA,1.45956328157765,43,2,1,1,"LDAS"
"144",0.139551748055965,0.309270727146417,NA,NA,NA,NA,1.45979936601678,44,2,1,1,"LDAS"
"145",0.645123588386923,0.776384633336216,NA,NA,NA,NA,1.69329276367563,45,2,1,1,"LDAS"
"146",0.281875698128715,0.695348092518747,NA,NA,NA,NA,1.81647775674652,46,2,1,1,"LDAS"
"147",0.885993113741279,0.904798512510955,NA,NA,NA,NA,1.90474281410848,47,2,1,1,"LDAS"
"148",0.00723279104568064,0.465623770676553,NA,NA,NA,NA,2.05327461332914,48,2,1,1,"LDAS"
"149",0.915776759618893,0.24462934823148,NA,NA,NA,NA,2.14362497248662,49,2,1,1,"LDAS"
"150",0.732355817221105,0.00961002109013498,NA,NA,NA,NA,2.11865155099692,50,2,1,1,"LDAS"
"151",0.38312897621654,0.0803519509024918,NA,NA,NA,NA,2.12943877861568,51,2,1,1,"LDAS"
"152",0.757266440894455,0.419284168234095,NA,NA,NA,NA,2.11015007096112,52,2,1,1,"LDAS"
"153",0.614897517953068,0.632801125127822,NA,NA,NA,NA,2.09789539573319,53,2,1,1,"LDAS"
"154",0.837312748190016,0.519382143462077,NA,NA,NA,NA,2.08036709501879,54,2,1,1,"LDAS"
"155",0.405245579313487,0.285460373688489,NA,NA,NA,NA,2.06471434834587,55,2,1,1,"LDAS"
"156",0.1230204757303,0.0370389482229948,NA,NA,NA,NA,2.04405528442251,56,2,1,1,"LDAS"
"157",0.495986504713073,0.0739237596970052,NA,NA,NA,NA,2.03816456569852,57,2,1,1,"LDAS"
"158",0.720392494695261,0.802684078061953,NA,NA,NA,NA,2.07976693935301,58,2,1,1,"LDAS"
"159",0.344811160350218,0.863029906362295,NA,NA,NA,NA,2.14525895745061,59,2,1,1,"LDAS"
"160",0.341252654558048,0.339972244178876,NA,NA,NA,NA,2.14522454133083,60,2,1,1,"LDAS"
"161",0.566943221259862,0.502101965179667,NA,NA,NA,NA,2.13786985293219,61,2,1,1,"LDAS"
"162",0.514924758346751,0.795723972678185,NA,NA,NA,NA,2.13316983959393,62,2,1,1,"LDAS"
"163",0.483124912716448,0.218324839767069,NA,NA,NA,NA,2.12923346938222,63,2,1,1,"LDAS"
"164",0.503283068072051,0.974775654194877,NA,NA,NA,NA,2.13107677705229,64,2,1,1,"LDAS"
"165",0.12193856597878,0.540044464705512,NA,NA,NA,NA,1.9026212338723,65,2,1,1,"LDAS"
"166",0.351853508967906,0.508864489685744,NA,NA,NA,NA,1.98740614561947,66,2,1,1,"LDAS"
"167",0.345977782737464,0.437564997632056,NA,NA,NA,NA,2.05754784119346,67,2,1,1,"LDAS"
"168",0.217226464301348,0.438352419598028,NA,NA,NA,NA,2.10693307673939,68,2,1,1,"LDAS"
"169",0.418244989356026,0.952533936524764,NA,NA,NA,NA,2.1266814827054,69,2,1,1,"LDAS"
"170",0.714621277758852,0.10839585920237,NA,NA,NA,NA,2.12373991649925,70,2,1,1,"LDAS"
"171",0.568719937931746,0.123231139568612,NA,NA,NA,NA,2.10668132282015,71,2,1,1,"LDAS"
"172",0.16824941826053,0.996859584866092,NA,NA,NA,NA,2.10725354030603,72,2,1,1,"LDAS"
"173",0.546251614810899,0.666655163116753,NA,NA,NA,NA,2.12641100655268,73,2,1,1,"LDAS"
"174",0.394349503563717,0.737060789087787,NA,NA,NA,NA,2.1145980582908,74,2,1,1,"LDAS"
"175",0.126277234172449,0.783567119924352,NA,NA,NA,NA,2.06213314194122,75,2,1,1,"LDAS"
"176",0.8463344424963,0.0776633038874716,NA,NA,NA,NA,1.98579945974963,76,2,1,1,"LDAS"
"177",0.636162532027811,0.216613404288888,NA,NA,NA,NA,2.12230900483924,77,2,1,1,"LDAS"
"178",0.835073464550078,0.298167135963216,NA,NA,NA,NA,2.14609342628004,78,2,1,1,"LDAS"
"179",0.637700306950137,0.521423126639798,NA,NA,NA,NA,2.2687530436751,79,2,1,1,"LDAS"
"180",0.780831986106932,0.71982227258943,NA,NA,NA,NA,2.24556603633946,80,2,1,1,"LDAS"
"181",0.0159405269660056,0.00280184002965689,NA,NA,NA,NA,2.18171801605113,81,2,1,1,"LDAS"
"182",0.322333372198045,0.264349262299016,NA,NA,NA,NA,2.27798618742351,82,2,1,1,"LDAS"
"183",0.228010377148166,0.323913264019415,NA,NA,NA,NA,2.19950321651475,83,2,1,1,"LDAS"
"184",0.0574419037438929,0.590826267678291,NA,NA,NA,NA,2.11273724198566,84,2,1,1,"LDAS"
"185",0.331474645063281,0.574240423204377,NA,NA,NA,NA,2.17632365088961,85,2,1,1,"LDAS"
"186",0.813400396611542,0.147283379850909,NA,NA,NA,NA,2.17868985589346,86,2,1,1,"LDAS"
"187",0.601375869708136,0.373266178485006,NA,NA,NA,NA,2.25679498908692,87,2,1,1,"LDAS"
"188",0.114734314382076,0.216442983528599,NA,NA,NA,NA,2.07560009844257,88,2,1,1,"LDAS"
"189",0.013882226543501,0.873507493339479,NA,NA,NA,NA,2.12330686597919,89,2,1,1,"LDAS"
"190",0.701446002116427,0.370764271054417,NA,NA,NA,NA,2.10500666385682,90,2,1,1,"LDAS"
"191",0.493408290902153,0.485384471645579,NA,NA,NA,NA,2.10806570040421,91,2,1,1,"LDAS"
"192",0.0113179250620306,0.752100749105215,NA,NA,NA,NA,2.03276201783833,92,2,1,1,"LDAS"
"193",0.241728370077908,0.18530360183306,NA,NA,NA,NA,2.03300488795812,93,2,1,1,"LDAS"
"194",0.881790909217671,0.605644751038402,NA,NA,NA,NA,1.93488561033014,94,2,1,1,"LDAS"
"195",0.525590161792934,0.0115968569405377,NA,NA,NA,NA,1.93766972569411,95,2,1,1,"LDAS"
"196",0.412930714897811,0.388751973561943,NA,NA,NA,NA,1.93061053203798,96,2,1,1,"LDAS"
"197",0.99379520281218,0.402586233638227,NA,NA,NA,NA,1.92925220367639,97,2,1,1,"LDAS"
"198",0.441547288792208,0.0178222903739661,NA,NA,NA,NA,1.92988786550874,98,2,1,1,"LDAS"
"199",0.246624504448846,0.596341483363882,NA,NA,NA,NA,1.92777989047023,99,2,1,1,"LDAS"
"200",0.0271182856522501,0.338646297411993,NA,NA,NA,NA,1.87159720139064,100,2,1,1,"LDAS"
"201",0.17805938469246,0.233776865061373,NA,NA,NA,NA,0,0,3,1,1,"LDAS"
"202",0.654032316058874,0.896998398402706,NA,NA,NA,NA,0,2,3,1,1,"LDAS"
"203",0.813792570261285,0.0941459665298462,NA,NA,NA,NA,0.154027293580694,3,3,1,1,"LDAS"
"204",0.75461640371941,0.512117830406874,NA,NA,NA,NA,0.481860614491997,4,3,1,1,"LDAS"
"205",0.378069824073464,0.681151357177645,NA,NA,NA,NA,0.277481430384086,5,3,1,1,"LDAS"
"206",0.0256488409359008,0.974258936639875,NA,NA,NA,NA,0.293082067795573,6,3,1,1,"LDAS"
"207",0.477540136547759,0.121239009847865,NA,NA,NA,NA,0.456574764939565,7,3,1,1,"LDAS"
"208",0.514168167952448,0.456548897014931,NA,NA,NA,NA,0.712408217186517,8,3,1,1,"LDAS"
"209",0.292552581056952,0.0336655334793031,NA,NA,NA,NA,0.915964563075177,9,3,1,1,"LDAS"
"210",0.511527372524142,0.812595476793125,NA,NA,NA,NA,1.2064694830577,10,3,1,1,"LDAS"
"211",0.56047613825649,0.226104484939948,NA,NA,NA,NA,1.44588578181198,11,3,1,1,"LDAS"
"212",0.883249469799921,0.991406116332859,NA,NA,NA,NA,1.36073338906952,12,3,1,1,"LDAS"
"213",0.286715889815241,0.988215984009206,NA,NA,NA,NA,0.711316672800057,13,3,1,1,"LDAS"
"214",0.263118701986969,0.475544226657599,NA,NA,NA,NA,0.684611561021064,14,3,1,1,"LDAS"
"215",0.796228928258643,0.756395731983706,NA,NA,NA,NA,0.654332397068245,15,3,1,1,"LDAS"
"216",0.178824785863981,0.776309919940308,NA,NA,NA,NA,0.630895748494775,16,3,1,1,"LDAS"
"217",0.153949087485671,0.597341797478497,NA,NA,NA,NA,0.740428217419287,17,3,1,1,"LDAS"
"218",0.882756477454677,0.332791432436556,NA,NA,NA,NA,0.661069613242289,18,3,1,1,"LDAS"
"219",0.404478297568858,0.291079781087115,NA,NA,NA,NA,0.64647075501294,19,3,1,1,"LDAS"
"220",0.789902629796416,0.292294953648001,NA,NA,NA,NA,0.907997935112262,20,3,1,1,"LDAS"
"221",0.682568690273911,0.00676653890311718,NA,NA,NA,NA,0.894776114047213,21,3,1,1,"LDAS"
"222",0.429101423826069,0.569733867119998,NA,NA,NA,NA,1.02303575012681,22,3,1,1,"LDAS"
"223",0.864945763954893,0.632741271449253,NA,NA,NA,NA,1.01919037068143,23,3,1,1,"LDAS"
"224",0.951028997311369,0.492497476214543,NA,NA,NA,NA,0.999953153312744,24,3,1,1,"LDAS"
"225",0.24230660777539,0.336666023988277,NA,NA,NA,NA,1.08864887183429,25,3,1,1,"LDAS"
"226",0.976306358352304,0.174479638528079,NA,NA,NA,NA,1.06610042018913,26,3,1,1,"LDAS"
"227",0.62932073045522,0.608083142036572,NA,NA,NA,NA,1.04197653236087,27,3,1,1,"LDAS"
"228",0.508175703464076,0.656015782315284,NA,NA,NA,NA,1.14213987560157,28,3,1,1,"LDAS"
"229",0.823395484127104,0.457188909571618,NA,NA,NA,NA,1.32455441192893,29,3,1,1,"LDAS"
"230",0.733922847080976,0.660193440107629,NA,NA,NA,NA,1.39427117248501,30,3,1,1,"LDAS"
"231",0.0967803550884128,0.417471056735143,NA,NA,NA,NA,1.36581624156363,31,3,1,1,"LDAS"
"232",0.773577761603519,0.189387038746849,NA,NA,NA,NA,1.48902762321146,32,3,1,1,"LDAS"
"233",0.966274473117664,0.0388878985065967,NA,NA,NA,NA,1.53428816854976,33,3,1,1,"LDAS"
"234",0.327743069734424,0.214984527021646,NA,NA,NA,NA,1.5119812788124,34,3,1,1,"LDAS"
"235",0.0692125307396054,0.181996616465971,NA,NA,NA,NA,1.5046233965257,35,3,1,1,"LDAS"
"236",0.855040065478534,0.849803201457486,NA,NA,NA,NA,1.32467237374563,36,3,1,1,"LDAS"
"237",0.652494237525389,0.438398208865896,NA,NA,NA,NA,1.32435728066414,37,3,1,1,"LDAS"
"238",0.891736247576773,0.205095795517787,NA,NA,NA,NA,1.40591333784668,38,3,1,1,"LDAS"
"239",0.899324683239684,0.786781737511978,NA,NA,NA,NA,1.53266103930289,39,3,1,1,"LDAS"
"240",0.803525148658082,0.585262890137732,NA,NA,NA,NA,1.64209475307565,40,3,1,1,"LDAS"
"241",0.0561361741274595,0.688494001816958,NA,NA,NA,NA,1.6118814558474,41,3,1,1,"LDAS"
"242",0.885866321856156,0.10836679029651,NA,NA,NA,NA,1.78833306108798,42,3,1,1,"LDAS"
"243",0.185854616342112,0.0720581091698259,NA,NA,NA,NA,1.77540439606089,43,3,1,1,"LDAS"
"244",0.802637523971498,0.894471545074135,NA,NA,NA,NA,1.82095861061978,44,3,1,1,"LDAS"
"245",0.314800716005266,0.804690187633038,NA,NA,NA,NA,1.67427881820793,45,3,1,1,"LDAS"
"246",0.31991484365426,0.11158904370293,NA,NA,NA,NA,1.78295527925742,46,3,1,1,"LDAS"
"247",0.675349748227745,0.786198335397989,NA,NA,NA,NA,1.78690710787011,47,3,1,1,"LDAS"
"248",0.888095081783831,0.521515251671895,NA,NA,NA,NA,1.90423762008983,48,3,1,1,"LDAS"
"249",0.373589432565495,0.889913702780381,NA,NA,NA,NA,1.86621718032066,49,3,1,1,"LDAS"
"250",0.66761052235961,0.120971106760204,NA,NA,NA,NA,1.82602282961553,50,3,1,1,"LDAS"
"251",0.303238153690472,0.611968122353777,NA,NA,NA,NA,1.79671840378714,51,3,1,1,"LDAS"
"252",0.618430764647201,0.506438955035061,NA,NA,NA,NA,1.88923439165748,52,3,1,1,"LDAS"
"253",0.00816316623240709,0.311788130387664,NA,NA,NA,NA,1.83787155647388,53,3,1,1,"LDAS"
"254",0.178377974079922,0.937654815545306,NA,NA,NA,NA,1.58876923204921,54,3,1,1,"LDAS"
"255",0.0215886223595589,0.0222472681887448,NA,NA,NA,NA,1.62441412961454,55,3,1,1,"LDAS"
"256",0.783296346198767,0.980641117250547,NA,NA,NA,NA,1.65813986228605,56,3,1,1,"LDAS"
"257",0.761170604266226,0.378214299282059,NA,NA,NA,NA,1.66436213836281,57,3,1,1,"LDAS"
